160.7392781	-64.39447946	2.74
190.4166757	-1.449521909	2.74
83.85825448	-5.909899865	2.75
200.1502733	-36.71208083	2.75
222.7199052	-16.04161027	2.75
265.8682371	4.566917016	2.76
76.96264165	-5.086262732	2.78
247.5552571	21.48964873	2.78
258.6619275	14.39025294	2.78
183.7864875	-58.74890175	2.79
262.6082369	52.30135886	2.79
233.7852519	-41.16669506	2.8
82.06135954	-20.759232	2.81
250.3228214	31.60188678	2.81
6.413341871	-77.25503494	2.82
248.9706642	-28.2159616	2.82
276.9927901	-25.42124724	2.82
3.308958475	15.1836161	2.83
121.8862591	-24.30443679	2.83
238.7867005	-63.42974982	2.83
58.5329938	31.8836578	2.84
261.324988	-55.52982387	2.84
262.9605068	-49.87598163	2.84
56.87110081	24.10524179	2.85
195.5448356	10.95910189	2.85
326.7595222	-16.12656594	2.85
29.69113173	-61.56992473	2.86
296.2435088	45.13069175	2.86
95.73996356	22.51385018	2.87
229.72787	-68.6794674	2.87
334.6257414	-60.25949478	2.87
44.56548212	-40.30473465	2.88
287.4409741	-21.02352539	2.88
111.787801	8.289408828	2.89
194.0076708	38.31824601	2.89
239.7130027	-26.11404273	2.89
59.46342225	40.01027312	2.9
245.2971774	-25.59275251	2.9
322.8896696	-5.571155602	2.9
46.199126	53.50645015	2.91
146.7755734	-65.07201887	2.92
340.7505356	30.22130744	2.93
102.4839036	-50.61439971	2.94
187.4665968	-16.51509405	2.94
331.4459387	-0.319826279	2.95
59.50720838	-13.50824446	2.97
84.41118462	21.14259289	2.97
146.4629266	23.77427817	2.97
271.4521857	-30.42365016	2.98
199.7302225	-23.17141256	2.99
266.8961713	-40.12698188	2.99
286.3525515	13.86370955	2.99
32.38550383	34.9873921	3
167.4160808	44.4985533	3
230.1822884	71.83397304	3
252.9676623	-38.04732678	3
328.4818926	-37.36482314	3
55.7311752	47.78765317	3.01
95.07827961	-30.06337653	3.02
105.7561397	-23.83330108	3.02
182.531358	-22.61979213	3.02
75.49222145	43.82331367	3.03
191.5702907	-68.10809406	3.04
218.0198242	38.30788378	3.04
292.6803552	27.95969502	3.05
305.2526923	-14.78140101	3.05
100.983041	25.13115545	3.06
155.5825134	41.4994333	3.06
288.1381459	67.66131702	3.07
274.4072058	-36.7612811	3.1
133.8486867	5.945527807	3.11
162.4059668	-16.19413228	3.11
173.9455344	-63.01982482	3.11
309.3916236	-47.29166243	3.11
87.73980343	-35.76929221	3.12
134.8034943	48.0423495	3.12
254.6551281	-55.9900554	3.12
258.7580175	24.8395873	3.12
224.7904116	-42.10414166	3.13
140.2644118	34.39252548	3.14
142.8056408	-57.03439143	3.16
258.7618927	36.80915546	3.16
99.44029877	-43.19592398	3.17
143.2180216	51.67860217	3.17
257.1967706	65.71463661	3.17
281.4139707	-26.9907792	3.17
76.62862074	41.23464072	3.18
220.6278545	-64.97456952	3.18
72.45890914	6.961247281	3.19
76.36521684	-22.37085672	3.19
254.417794	9.375056507	3.19
267.4643798	-37.04337108	3.19
318.2340897	30.22708125	3.21
354.8374256	77.63196666	3.21
230.3430694	-40.64745903	3.22
244.5801705	-4.692608206	3.23
275.3288354	-2.897121992	3.23
322.1648953	70.5606948	3.23
102.0480711	-61.94197967	3.24
302.826103	-0.821475723	3.24
112.3078259	-43.30189094	3.25
211.5927873	-26.68201863	3.25
226.0177583	-25.28185595	3.25
284.7359356	32.68955294	3.25
56.80929757	-74.23924239	3.26
9.831655861	30.86122597	3.27
260.5024337	-24.99948819	3.27
343.6626639	-15.8207595	3.27
78.23280447	-16.2054292	3.29
153.4344955	-70.03792176	3.29
231.2324337	58.96602361	3.29
68.49882662	-55.04500553	3.3
158.0061829	-61.68536026	3.3
93.71956913	22.5068238	3.31
261.3485824	-56.377688	3.31
46.29373783	38.8405331	3.32
183.8560376	57.0325977	3.32
258.0382336	-43.23849048	3.32
269.7566564	-9.773349671	3.32
286.7351762	-27.66981476	3.32
63.60596318	-62.47397892	3.33
168.5601707	15.42976284	3.33
117.3235782	-24.85978408	3.34
28.59868112	63.67014682	3.35
81.11923807	-2.397139133	3.35
101.3226399	12.89605512	3.35
127.5667924	60.71843103	3.35
291.3739695	3.114578933	3.36
230.6703626	-44.68956931	3.37
131.6943589	6.41890803	3.38
203.6739782	-0.595938296	3.38
83.78449087	9.934163024	3.39
154.2708557	-61.33231981	3.39
193.9020135	3.397598747	3.39
332.7135915	58.20124993	3.39
67.16531227	15.87094681	3.4
22.09142395	-43.31772907	3.41
60.17008546	12.49037559	3.41
207.376239	-41.68765986	3.41
228.0716799	-52.09907475	3.41
311.3219527	61.83679419	3.41
340.3653119	10.83139097	3.41
28.27041599	29.57939714	3.42
240.0305853	-38.39664104	3.42
266.6154953	27.72249916	3.42
311.2398153	-66.20323826	3.42
137.7421051	-58.96693013	3.43
154.1725178	23.41732831	3.43
286.5622913	-4.882334511	3.43
154.2746948	42.91446775	3.45
12.27125308	57.81654753	3.46
17.14693207	-10.18192793	3.46
119.1947574	-52.98240068	3.46
228.8754325	33.31510247	3.46
40.82551857	3.236171532	3.47
207.4041992	-42.47368514	3.47
151.8331399	16.76266561	3.48
250.7239106	38.9224609	3.48
26.02136459	-15.93955573	3.49
105.4297989	-27.93484165	3.49
169.6198139	33.09423879	3.49
225.486638	40.39063698	3.49
276.7434594	-45.96832923	3.49
342.1383214	-51.31670358	3.49
102.4602727	-32.50848753	3.5
110.0307888	21.98233983	3.5
342.4204675	66.20071079	3.5
299.6891152	19.49209268	3.51
342.500418	24.60168465	3.51
55.81231675	-9.765198693	3.52
145.287991	9.892398801	3.52
149.2156451	-54.56779725	3.52
282.5199747	33.36267802	3.52
284.4324135	-21.10662351	3.52
332.5492488	6.19778923	3.52
67.15388847	19.18052103	3.53
124.1289528	9.185663548	3.53
173.2510793	-31.85752392	3.54
237.4052732	-3.430141214	3.54
264.3967721	-15.39840819	3.54
64.4734105	-33.79833154	3.55
86.73895722	-14.82194738	3.55
214.8509698	-46.05808389	3.55
275.2597442	72.73369776	3.55
302.1744173	-66.1793211	3.55
4.857012945	-8.82382954	3.56
34.12708462	-51.51211139	3.56
169.8355116	-14.77904381	3.56
253.083973	-38.01747828	3.56
116.1119523	24.39812909	3.57
135.9064944	47.15665938	3.57
217.957741	30.37114492	3.57
230.4518186	-36.26116746	3.57
109.5233617	16.54047524	3.58
304.5134105	-12.54485879	3.58
24.49792632	48.62848635	3.59
79.40166213	-6.844385927	3.59
86.11656244	-22.44748675	3.59
177.672026	1.765377024	3.59
185.3408801	-60.40136978	3.59
21.00604673	-8.182753921	3.6
103.1972502	33.96136984	3.6
130.0733715	-52.92197266	3.6
142.675471	-40.46688846	3.6
234.2560778	-28.1350712	3.6
262.7749044	-60.68360659	3.6
42.49578916	27.26079044	3.61
51.20348981	9.02906438	3.61
152.6474869	-12.35383947	3.61
195.565741	-71.54879895	3.61
266.4333433	-64.72373456	3.61
22.87080767	15.34583101	3.62
57.29054699	24.05352413	3.62
116.3137665	-37.96859869	3.62
253.6462716	-42.36075919	3.62
345.4801936	42.32597936	3.62
176.4023638	-66.72884361	3.63
309.3869588	14.59520556	3.64
64.94805797	15.6277001	3.65
142.8815403	63.0617955	3.65
236.5467283	15.42192603	3.65
271.6578284	-50.09145456	3.65
337.2075006	-0.020065251	3.65
231.9577159	29.10549183	3.66
234.6641014	-29.77768933	3.66
211.0976081	64.3758087	3.67
313.702415	-58.45409481	3.67
72.80152507	5.605101352	3.68
130.8981146	-33.1864114	3.68
296.8469383	18.53425889	3.68
347.361509	-21.17248556	3.68
9.242779087	53.89693155	3.69
28.98680221	-51.60958691	3.69
75.61950031	41.07588922	3.69
146.3117813	-62.50792321	3.69
176.5130588	47.77933685	3.69
325.0222595	-16.66225299	3.69
49.87904019	-21.7579425	3.7
269.4409608	29.24792539	3.7
349.2895564	3.282245137	3.7
73.56289884	2.440671601	3.71
89.10132629	-14.16803817	3.71
118.0543565	-40.57579879	3.71
237.7037134	4.477579793	3.71
271.8375863	9.563653632	3.71
298.8281916	6.407933115	3.71
53.23509022	-9.458306037	3.72
56.21884818	24.1134484	3.72
89.88145942	54.28498163	3.72
316.2327326	43.92785109	3.72
51.79216991	9.732772307	3.73
221.5624663	1.89293837	3.73
268.3817895	56.87245205	3.73
325.3686347	-77.38946227	3.73
343.1536016	-7.579678657	3.73
27.8650443	-10.33494527	3.74
245.480182	19.15302179	3.74
318.6972775	38.0443206	3.74
136.0388356	-47.09771373	3.75
266.9732255	2.707458655	3.75
83.40631789	-62.48985574	3.76
87.82980354	-20.87751377	3.76
97.20447391	-7.033051658	3.76
286.1705576	-21.74135444	3.76
292.4264139	51.72946748	3.76
337.8223991	50.28244982	3.76
42.67413627	55.89552946	3.77
56.29851451	42.57854465	3.77
65.73344726	17.54258445	3.77
126.4343594	-66.13652029	3.77
130.1565638	-46.64875494	3.77
252.4462978	-59.04131654	3.77
309.909394	15.91205267	3.77
321.6667823	-22.41137849	3.77
331.7519774	25.34504611	3.77
107.1867697	-70.49919404	3.78
111.4319842	27.79828559	3.78
147.7487155	59.03910451	3.78
163.3731922	-58.8532647	3.78
220.2871682	13.72833156	3.78
311.9188854	-9.495689854	3.78
47.37345501	44.85788919	3.79
163.3276665	34.21556623	3.79
48.01783347	-28.98910634	3.8
114.7078403	-26.80389045	3.8
233.7007918	10.53885915	3.8
289.275458	53.36816073	3.8
303.407927	46.74132505	3.8
68.88779881	-30.56231068	3.81
156.969771	-58.7394087	3.81
235.6859923	26.29551427	3.81
354.3904488	46.45917606	3.81
30.51166985	2.763761281	3.82
139.7111141	36.80289789	3.82
172.8512019	69.33112154	3.82
247.7285051	1.984100935	3.82
264.8662182	46.00632235	3.82
156.5229376	-16.83609582	3.83
209.5678529	-42.10070505	3.83
221.9655253	-79.0447123	3.83
56.04814575	-64.8070942	3.84
56.07969334	32.28827337	3.84
67.14346811	15.9622172	3.84
133.761924	-60.64471188	3.84
158.2028133	9.306594221	3.84
159.3260698	-48.22561637	3.84
188.1171294	-72.13297568	3.84
271.8856281	28.76247029	3.84
297.0425574	70.26783536	3.84
63.5003388	-42.29387282	3.85
86.82118072	-51.06671341	3.85
95.52852188	-33.43627292	3.85
153.684474	-42.12206275	3.85
188.3710105	69.78820988	3.85
189.4263662	-48.54128815	3.85
239.1124764	15.66473324	3.85
275.9240282	21.77034241	3.85
278.8018241	-8.24330822	3.85
14.18790714	38.49925521	3.86
69.54529569	-14.30358698	3.86
82.80306422	-35.4704359	3.86
243.8594425	-63.68564893	3.86
248.3644333	-78.89695904	3.86
269.0632441	37.25052159	3.86
335.4137493	-1.387353067	3.86
56.45663811	24.36785797	3.87
131.5068945	-46.04153923	3.87
209.6698804	-44.80353128	3.87
220.7648428	-5.657429083	3.87
239.2211947	-29.21401208	3.87
298.1181822	1.005678182	3.87
2.352249832	-45.74698832	3.88
28.38235766	19.29409257	3.88
148.19149	26.00708518	3.88
227.9839926	-48.7377036	3.88
347.5892824	-45.24664761	3.88
44.10668253	-8.897609916	3.89
138.5908047	2.315025039	3.89
184.9766309	-0.66674697	3.89
299.0766508	35.08349073	3.89
144.9638919	-1.142657661	3.9
170.2518423	-54.49101398	3.9
202.7611184	-39.40727978	3.9
60.78907039	5.989308956	3.91
126.4152952	-3.906364717	3.91
187.0100483	-50.23060494	3.91
226.2796068	-47.0511939	3.91
233.8814141	-14.78955362	3.91
244.9351997	46.31327099	3.91
255.0725259	30.9263392	3.92
290.4182303	-17.84725128	3.92
318.9558202	5.248073972	3.92
6.550484029	-43.67990951	3.93
22.81242304	-49.07307705	3.93
43.56442622	52.7624895	3.93
69.07975228	-3.352448011	3.93
115.4549831	-72.60613526	3.93
167.1474818	-58.97504177	3.93
241.7018022	-20.66913466	3.93
270.1613147	2.931587277	3.93
17.09608393	-55.2458325	3.94
115.3119863	-9.551083242	3.94
115.9519671	-28.95483504	3.94
131.1712919	18.15486373	3.94
314.2933817	41.16719394	3.94
30.8591264	72.42123962	3.95
99.17082881	-19.25570935	3.95
62.1653055	47.71259362	3.96
89.78662737	-42.81510752	3.96
135.1614655	41.78344222	3.96
137.8198665	-62.31701588	3.96
290.6595272	-44.4589109	3.96
290.9714642	-40.61564649	3.96
303.8679929	47.71420572	3.96
350.7429225	-20.10034511	3.96
66.00902221	-34.0169862	3.97
87.87246932	39.14847991	3.97
109.2076282	-67.95717269	3.97
130.0255692	-35.30830087	3.97
182.9131294	-52.3684156	3.97
237.7397578	-33.62710497	3.97
300.1474718	-72.91018427	3.97
337.3173089	-43.4955543	3.97
341.6326766	23.56567915	3.97
59.7412487	35.79102722	3.98
323.4953034	45.59206604	3.98
30.00093673	-21.07777206	3.99
93.71390174	-6.274727538	3.99
156.0989188	-74.03154485	3.99
201.3058984	54.98799865	3.99
349.3575497	-58.23592746	3.99
